accel-x,accel-y,accel-z,gyro-x,gyro-y,gyro-z,lap,special tag,,,,,
-0.571289063,0.536132813,0.594726563,0.946044922,0.778198242,1.579284668,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:37 GMT-0500 (EST)
-0.559082031,0.53515625,0.598144531,1.091003418,0.442504883,1.747131348,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:37 GMT-0500 (EST)
-0.559570313,0.530273438,0.615722656,0.778198242,-1.358032227,2.35748291,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:37 GMT-0500 (EST)
-0.567871094,0.527832031,0.616699219,0.450134277,-2.685546875,2.319335938,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:37 GMT-0500 (EST)
-0.572265625,0.524902344,0.615234375,0.022888184,-2.624511719,2.27355957,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:37 GMT-0500 (EST)
-0.570800781,0.525390625,0.604492188,-0.648498535,-1.78527832,2.342224121,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:37 GMT-0500 (EST)
-0.578125,0.524414063,0.603027344,-0.793457031,-0.961303711,2.082824707,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:37 GMT-0500 (EST)
-0.577148438,0.52734375,0.594238281,-1.136779785,-0.732421875,2.029418945,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:37 GMT-0500 (EST)
-0.572753906,0.5390625,0.597167969,-0.755310059,-1.075744629,1.800537109,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:37 GMT-0500 (EST)
-0.570800781,0.539550781,0.594726563,-0.068664551,-1.106262207,1.625061035,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:37 GMT-0500 (EST)
-0.569335938,0.540527344,0.598632813,0.282287598,-0.640869141,1.342773438,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:37 GMT-0500 (EST)
-0.55859375,0.534179688,0.600585938,0.9765625,0.053405762,1.396179199,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:38 GMT-0500 (EST)
-0.55078125,0.529785156,0.603027344,1.152038574,-0.907897949,1.495361328,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:38 GMT-0500 (EST)
-0.568847656,0.533203125,0.606445313,1.502990723,-2.662658691,2.136230469,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:38 GMT-0500 (EST)
-0.582519531,0.526855469,0.610351563,1.823425293,-3.402709961,2.593994141,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:38 GMT-0500 (EST)
-0.58984375,0.531738281,0.606933594,1.518249512,-2.304077148,2.067565918,0,0,0,1.38402E+12,1,none,Sat Nov 09 2013 12:55:38 GMT-0500 (EST)
